business_name,email,all_emails,website,location,country,business_type,search_query
"TAVÚ Classes | Reformer, Mat, Yoga, Breathwork",connect@tavustudio.com,connect@tavustudio.com,https://www.tavustudio.com/classes,Abu Dhabi,UAE,breathwork,breathwork classes Abu Dhabi
Zendorphins Breathwork Workshop - The Club,careers@the-club.com,careers@the-club.com; hcreception@the-club.com; membership@the-club.com; reception@the-club.com; dayle.kelly@the-club.com,https://the-club.com/events/zendorphins-breathwork-workshop/,Abu Dhabi,UAE,breathwork,breathwork classes Abu Dhabi
Perfect Party Events - Event Planner Abu Dhabi,info@perfectpartyeventsae.com,info@perfectpartyeventsae.com,https://perfectpartyeventsae.com,Abu Dhabi,UAE,events,event planner Abu Dhabi
Showcraft Events LLC - Event Planner in Abu Dhabi,events@showcraftuae.com,events@showcraftuae.com; sales@showcraftuae.com,https://showcraftuae.com,Abu Dhabi,UAE,events,event planner Abu Dhabi
Dhabix Event Management - Corporate Event Planning in UAE,info@dhabix.com,info@dhabix.com,https://dhabix.com,Abu Dhabi,UAE,events,event planner Abu Dhabi
"Event Planner in Abu Dhabi, UAE | Jannat Events",sales@jannatevents.com,sales@jannatevents.com,https://jannatevents.com/event-planner-abu-dhabi/,Abu Dhabi,UAE,events,event planner Abu Dhabi
Best 10 Event Management Companies in Abu Dhabi | Eventify,hello@eventify.io,hello@eventify.io,https://eventify.io/blog/event-management-companies-in-abu-dhabi,Abu Dhabi,UAE,events,event planner Abu Dhabi
Corporate Event Planner in Dubai - Event Management Company,info@gearupeventsme.com,info@gearupeventsme.com,https://www.gearupeventsme.com/corporate-event-planner,Dubai,UAE,events,corporate event planner Dubai
Corporate Events in Dubai | Corporate Event Management & Planners UAE,events@explorergroup.ae,events@explorergroup.ae,https://explorerevents.ae/corporate-events-in-the-uae/,Dubai,UAE,events,corporate event planner Dubai
Corporate Event Management Dubai | Sky High Events,hi@skyhigh.ae,hi@skyhigh.ae,https://skyhigh.ae,Dubai,UAE,events,corporate event planner Dubai
Corporate Events Planner Dubai | Corporate Party Planner UAE,dreamzeventdubai@gmail.com,dreamzeventdubai@gmail.com,https://events4u.ae/corporate-events-planning/,Dubai,UAE,events,corporate event planner Dubai
Corporate Event Management Company in Dubai - Pangea Events,info@pangea.ae,info@pangea.ae,https://pangea.ae/services/corporate-event-management/,Dubai,UAE,events,corporate event planner Dubai
"Event Organizer Dubai , UAE | Event Management Company in Dubai",info@xpatzhub.ae,info@xpatzhub.ae; %20info@xpatzhub.ae,https://xpatzhub.ae,Dubai,UAE,events,corporate event planner Dubai
Event Planner in Dubai | Luxury Event Company in UAE - Opulent Events,hello@opulentevents.ae,hello@opulentevents.ae,https://opulentevents.ae,Dubai,UAE,events,corporate event planner Dubai
"20 Best Wedding Planners in Dubai - Prices, Info & Reviews",info@wedmegood.com,vendors@wedmegood.com; info@wedmegood.com,https://www.wedmegood.com/vendors/dubai/wedding-planners/,Dubai,UAE,events,wedding planner Dubai
Dubai Wedding Planner - Experience & Events LLC,hello@experiencesandevents.com,hello@experiencesandevents.com,https://dubaiweddingplanner.com,Dubai,UAE,events,wedding planner Dubai
Best Luxury Wedding Planner in Dubai | Jam Wedding Planner,hello@jamweddingplanner.com,271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com,https://www.jamweddingplanner.com,Dubai,UAE,events,wedding planner Dubai
Luxury Wedding Planners in Dubai | Rainmaker Events UAE,marketing@rainmakerevents.co.in,marketing@rainmakerevents.co.in,https://rainmakerevents.ae,Dubai,UAE,events,wedding planner Dubai
"Best Wedding Planners in Dubai, UAE",info@vivaah.ae,vendors@vivaah.ae; performers@vivaah.ae; pr@vivaah.ae; info@vivaah.ae; careers@vivaah.ae,https://vivaahweddings.com,Dubai,UAE,events,wedding planner Dubai
"Wedding Champs -Your Online Destination Wedding Planner in Dubai, UAE",hello@weddingchamps.com,hello@weddingchamps.com,https://www.weddingchamps.com,Dubai,UAE,events,wedding planner Dubai
Best Wedding Planners in Dubai | Event Management Company,ikigaiwedding@gmail.com,ikigaiwedding@gmail.com,https://www.ikigaiiplanners.com,Dubai,UAE,events,wedding planner Dubai
7-Night The Retreat Palm Dubai Emotional Wellness Retreat,info@compareretreats.com,info@compareretreats.com,https://www.compareretreats.com/retreat/7-night-the-retreat-palm-dubai-emotional-wellness-retreat,Dubai,UAE,events,retreat centre Dubai
Group Activities In Dubai - Top 10 Activities In Dubai,support@headout.com,support@headout.com,https://dubai-tickets.co,Dubai,UAE,events,team building Dubai
Team Building Activities in Dubai: 15 Creative Ideas for 2026,info@xoticxperiences.com,ask@xoticxperiences.com; info@xoticxperiences.com,https://xoticxperiences.com/team-building-activities-dubai/,Dubai,UAE,events,team building Dubai
Places for Team Building Activities in Dubai: TopGolf & More - Bayut,support@cab-sports.com,support@cab-sports.com,https://www.bayut.com/mybayut/top-places-team-outing-dubai/,Dubai,UAE,events,team building Dubai
21 Team-Building Activities in Dubai: Indoor & Outdoor Ideas,contact@godreamcast.com,contact@godreamcast.com,https://godreamcast.com/blog/solution/in-person-event/team-building-activities-in-dubai/,Dubai,UAE,events,team building Dubai
12 Best Indoor Team Building Activities in Dubai for Employees,info@wearepicasso.com,info@wearepicasso.com,https://wearepicasso.com/indoor-team-building-activities-in-dubai-for-employees/,Dubai,UAE,events,team building Dubai
Yoga and Pilates Classes Toronto | Breathe Yoga Studio,info@breatheyogastudio.com,info@breatheyogastudio.com,https://breatheyogastudio.com,Toronto,CANADA,yoga,yoga studio Toronto
Yoga Studio Toronto - Yoga Kawa,info@yogakawa.com,events@yogakawa.com; info@yogakawa.com; scott@yogakawa.com; example@mail.com,https://www.yogakawa.com/yoga-studio/toronto/,Toronto,CANADA,yoga,yoga studio Toronto
Danforth Yoga Studio | Toronto Yoga Co.,info@torontoyogaco.ca,user@domain.com; info@torontoyogaco.ca,https://www.torontoyogaco.ca,Toronto,CANADA,yoga,yoga studio Toronto
Within Yoga & Sound,withinyogasound@gmail.com,withinyogasound@gmail.com; user@domain.com,https://www.withinyoga.ca,Toronto,CANADA,yoga,yoga studio Toronto
Bay & Dundas - Yoga Tree,ask@yogatree.ca,ask@yogatree.ca,https://www.yogatree.ca/bay-and-dundas/,Toronto,CANADA,yoga,yoga studio Toronto
STRETCH | Yoga Studio in Downtown Chinatown Vancouver,info@stretchvancouver.com,info@stretchvancouver.com,https://www.stretchvancouver.com,Vancouver,CANADA,yoga,yoga studio Vancouver
"The Prana Lounge Vancouver | Yoga Studio for Breath, Movement & Mindfulness",info@thepranalounge.com,info@thepranalounge.com,https://thepranalounge.com,Vancouver,CANADA,yoga,yoga studio Vancouver
Yoga Studio in Vancouver | Fitness Classes in Vancouver | Samadhi Shala,info@samadhishala.com,info@samadhishala.com,https://www.samadhishala.com,Vancouver,CANADA,yoga,yoga studio Vancouver
The best yoga studios in Vancouver,info@anywherevancouver.com,info@anywherevancouver.com,https://anywherevancouver.com/best-yoga-studios-vancouver/,Vancouver,CANADA,yoga,yoga studio Vancouver
"Ashtanga Yoga Montreal | Yoga Classes, Teacher Training, Workshops",info@ashtangamontreal.com,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com,https://www.ashtangamontreal.com,Montreal,CANADA,yoga,yoga studio Montreal
Best Yoga Studios Montreal - Online Yoga Classes - Fyra Yoga,nyc@fyrayoga.com,nyc@fyrayoga.com,https://www.fyrayoga.com/mtl,Montreal,CANADA,yoga,yoga studio Montreal
"Luna Yoga Montreal | Yoga Classes, Jivamukti, Yoga Flo, Teacher Training",info@lunayoga.ca,luna@lunayoga.ca; info@lunayoga.ca; user@domain.com,https://www.lunayoga.ca,Montreal,CANADA,yoga,yoga studio Montreal
Best Yoga Studios in Montreal: Complete 2026 Guide,hello@yogafoundersnetwork.com,hello@yogafoundersnetwork.com,https://yogafoundersnetwork.com/community/best-yoga-studios-montreal-complete-guide,Montreal,CANADA,yoga,yoga studio Montreal
Accueil - Studio Mile End,info@studiomileend.com,studio-@-la-maison-publication-instagram-59-768x768.jpg; studio-@-la-maison-publication-instagram-59.jpg; studio-@-la-maison-publication-instagram-59-300x300.jpg; info@studiomileend.com; studio-@-la-maison-publication-instagram-59-1024x1024.jpg,https://www.studiomileend.com,Montreal,CANADA,yoga,yoga studio Montreal
Yoga Club,utilisateur@domaine.com,utilisateur@domaine.com,https://www.yoga-club.ca,Montreal,CANADA,yoga,yoga studio Montreal
Page d'accueil - Yoga Shak Montréal,info@yogashakmontreal.com,info@yogashakmontreal.com,https://yogashakmontreal.com,Montreal,CANADA,yoga,yoga studio Montreal
Welcome to The Yoga Studio | Yoga & Meditation | All Levels,crowchild@theyogastudiocalgary.com,crowchild@theyogastudiocalgary.com; crowfoot@theyogastudiocalgary.com; south@theyogastudiocalgary.com; dayogastudio01@gmail.com,https://www.theyogastudiocalgary.com,Calgary,CANADA,yoga,yoga studio Calgary
14 Studios for the Best Yoga Classes in Calgary [2026 ],canadasupport@thebestcalgary.com,canadasupport@thebestcalgary.com,https://www.thebestcalgary.com/best-yoga-classes-calgary/,Calgary,CANADA,yoga,yoga studio Calgary
Soul Centre | Non-Heated Yoga Studio in SE Calgary,info@soulhotyoga.com,n@kris10fitness.ca; n@westerncanada.cbe; n@the.menopausetherapist; 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,https://www.soulcentreyyc.com,Calgary,CANADA,yoga,yoga studio Calgary
CIY | House of Yoga,frontdesk@yogayyc.com,frontdesk@yogayyc.com; user@domain.com; deanna@calgaryiyengaryoga.com,https://www.yogayyc.com,Calgary,CANADA,yoga,yoga studio Calgary
Yoga Passage - Calgary's Inner City Yoga Sanctuary,info@yogapassage.ca,user@domain.com; info@yogapassage.ca,https://yogapassage.ca,Calgary,CANADA,yoga,yoga studio Calgary
Home - Beyond Yoga Studio and Wellness Centre,info@beyondyogaottawa.com,info@beyondyogaottawa.com,https://beyondyogaottawa.com,Ottawa,CANADA,yoga,yoga studio Ottawa
The 10 Best Yoga Studios in Ottawa [2025],hello@elevateyoga.ca,hello@elevateyoga.ca; connect@soulspeakyoga.ca; tastangaottawa@yahoo.ca; thello@elevateyoga.ca; astangaottawa@yahoo.ca,https://ottawastories.com/best-yoga-studios-in-ottawa/,Ottawa,CANADA,yoga,yoga studio Ottawa
"Yoga Studios Ottawa: Best Classes, Styles, and Areas",hello@viaottawa.ca,hello@viaottawa.ca,https://viaottawa.ca/yoga-studios-ottawa-guide/,Ottawa,CANADA,yoga,yoga studio Ottawa
"PranaShanti - Ottawa Yoga, Yoga Teacher Training and more",hello@pranashanti.com,hello@pranashanti.com,https://pranashanti.com,Ottawa,CANADA,yoga,yoga studio Ottawa
"Nectar Yoga Retreat Centre on Bowen Island, BC | Wellness & Meditation ...",info@nectaryoga.ca,info@nectaryoga.ca; user@domain.com; hello@nectargoods.ca,https://www.nectaryoga.ca,British Columbia,CANADA,yoga,yoga retreat British Columbia
Yoga & Wellness Retreats in British Columbia - Fresh Adventures,info@freshadventures.com,info@freshadventures.com; user@domain.com; info@freshadventures.ca,https://www.freshadventures.com/summer-tours/yoga-wellness-retreats-british-columbia,British Columbia,CANADA,yoga,yoga retreat British Columbia
"Salt Spring Centre - Retreats, Workshops & Yoga Teacher Training",info@saltspringcentre.com,info@saltspringcentre.com,https://saltspringcentre.com,British Columbia,CANADA,yoga,yoga retreat British Columbia
The Sentinel - Retreat & Wellness Centre,thesentinel_logo_white@2x-640x340.png,thesentinel_logo_white@2x-640x340.png,https://sentinelbc.ca,British Columbia,CANADA,yoga,yoga retreat British Columbia
Iyengar Yoga Centre - Downtown Victoria,iyoga@telus.net,iyoga@telus.net,https://iyengaryogacentre.ca,Victoria BC,CANADA,yoga,yoga studio Victoria BC
Yoga Bar Studio,hello@yogabarvictoria.com,hello@yogabarvictoria.com; user@domain.com,https://www.yogabarvictoria.com,Victoria BC,CANADA,yoga,yoga studio Victoria BC
Yoga Studio Victoria BC | Heated Classes & Luxury Amenities — The Lab ...,hello@labvictoria.ca,hello@labvictoria.ca; user@domain.com,https://www.thelabvictoria.ca/about-our-victoria-yoga-studio,Victoria BC,CANADA,yoga,yoga studio Victoria BC
Victoria's premier hot yoga & reformer pilates studio | Quantum Yoga ...,hello@quantumyogaclub.com,hello@quantumyogaclub.com; user@domain.com,https://www.quantumyogaclub.com,Victoria BC,CANADA,yoga,yoga studio Victoria BC
10+ Must-Visit Wellness Spots in Toronto - Over Here Toronto,hi@overheretoronto.com,hi@overheretoronto.com,https://www.overheretoronto.com/10-must-visit-wellness-spots-in-toronto/,Toronto,CANADA,wellness,wellness centre Toronto
Wellness & Recovery Centre Toronto - RCVRI,john@website.com,john@website.com; toronto@rcvri.co,https://www.rcvri.co/en-ca/,Toronto,CANADA,wellness,wellness centre Toronto
Innate Wellness | Your Trusted Naturopathic Wellness Platform,info@innatewellness.ca,info@innatewellness.ca,https://innatewellness.ca,Toronto,CANADA,wellness,wellness centre Toronto
Trove Wellbeing - Best Wellness Clinic in Toronto,concierge@trovewellbeing.com,concierge@trovewellbeing.com,https://trovewellbeing.com,Toronto,CANADA,wellness,wellness centre Toronto
Rosedale Wellness Centre - Physiotherapy Clinic Downtown Toronto,info@rosedalewellness.com,email@email.com; info@rosedalewellness.com,https://www.rosedalewellness.com,Toronto,CANADA,wellness,wellness centre Toronto
"Yaletown Wellness Center Vancouver, BC | Multidisciplinary Clinic",info@yaletownwellness.com,info@yaletownwellness.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com; 8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com,https://www.yaletownwellness.com,Vancouver,CANADA,wellness,wellness centre Vancouver
Evolve Wellness Centre Vancouver,info@evolvevancouver.ca,info@evolvevancouver.ca,https://evolvewellnessvancouver.ca,Vancouver,CANADA,wellness,wellness centre Vancouver
Limelight Wellness Centre - Beauty and Health Clinic in Vancouver,info@limelightwellness.ca,info@limelightwellness.ca,https://limelightwellness.ca,Vancouver,CANADA,wellness,wellness centre Vancouver
Acubalance Wellness Centre | Fertility Acupuncture Vancouver,clinic@acubalance.ca,clinic@acubalance.ca,https://acubalance.ca,Vancouver,CANADA,wellness,wellness centre Vancouver
"Best Wellness Services in Vancouver, BC - Sparsh Wellness Retreat",%20cambie@sparsh.ca,%20cambie@sparsh.ca; cambie@sparsh.ca,https://sparsh.ca,Vancouver,CANADA,wellness,wellness centre Vancouver
Bay Wellness Centre Downtown Vancouver Naturopathic Doctors,info@baywellnesscentre.com,info@baywellnesscentre.com,https://baywellnesscentre.com,Vancouver,CANADA,wellness,wellness centre Vancouver
Mountain Trek Health Reset Retreat | British Columbia,info@mountaintrek.com,cropped-horizontal-white-negative@2x-1-768x227.png; cropped-horizontal-white-negative@2x-1-300x89.png; info@mountaintrek.com; cropped-horizontal-white-negative@2x-1.png; cropped-horizontal-white-negative@2x-1-150x44.png,https://mountaintrek.com,British Columbia,CANADA,wellness,wellness retreat British Columbia
5 Lesser-Known Wellness Retreats in British Columbia,info@vacayou.com,info@vacayou.com,https://vacayou.com/magazine/lesser-known-wellness-retreats-british-columbia/,British Columbia,CANADA,wellness,wellness retreat British Columbia
Echo Valley Ranch & Spa | Wilderness & Wellness Retreat in BC,info@evranch.com,info@evranch.com,https://evranch.com,British Columbia,CANADA,wellness,wellness retreat British Columbia
29+ Best Health & Wellness Retreats in British Columbia 2026,info@ibogasoul.com,info@ibogasoul.com; info@saltspringcentre.com; centreprograms@saltspringcentre.com; info@nectaryoga.ca,https://retreat.guru/be/wellness-retreats/british-columbia,British Columbia,CANADA,wellness,wellness retreat British Columbia
Sparkling Hill Resort & Spa,reservations@sparklinghill.com,reservations@sparklinghill.com,https://www.sparklinghill.com,British Columbia,CANADA,wellness,wellness retreat British Columbia
Get your wellness on at these Montréal spas,info@mtl.org,info@mtl.org,https://www.mtl.org/en/experience/best-spas-montreal,Montreal,CANADA,wellness,wellness centre Montreal
"Willow Wellness Centre | Yoga, Pilates & Massage in Dorval, Montreal",info@centrewillow.com,info@centrewillow.com,https://centrewillow.com,Montreal,CANADA,wellness,wellness centre Montreal
Holistic Wellness Centre | Vivewell | Massage | Reiki | Shiatsu | Sound ...,info@vivewell.ca,f40a036b055640d1bcedf51ca04aa73a@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; example@mysite.com; f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,https://www.vivewell.ca,Montreal,CANADA,wellness,wellness centre Montreal
SANCTUARIUM - Wellness Center in Montréal-Nord,info@sanctuarium.ca,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com,https://www.sanctuarium.ca,Montreal,CANADA,wellness,wellness centre Montreal
"Acacia Holistic Health | Holistic Therapy, Acupuncture & Reiki in Toronto",info@acaciaholistichealth.ca,example@mysite.com; info@acaciaholistichealth.ca; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://www.acaciaholistichealth.com,Toronto,CANADA,wellness,holistic wellness Toronto
Heartsbloom: Psychotherapy & Holistic Wellness Toronto,hello@heartsbloom.com,hello@heartsbloom.com,https://heartsbloom.com,Toronto,CANADA,wellness,holistic wellness Toronto
Wellness Clinic Toronto & Naturopathic Medicine | Well BYND,hello@wellbynd.com,271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com; hello@wellbynd.com,https://www.wellbynd.com,Toronto,CANADA,wellness,holistic wellness Toronto
Sound Therapy and Healing | Sacred Realms | Vancouver,contact@sacred-realms.com,98b21aa53d68482b8414e892d9af0e5f@sentry-next.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; contact@sacred-realms.com,https://www.sacred-realms.com,Vancouver,CANADA,wellness,sound healing Vancouver
Sound Healing Vancouver | Solar Soul Circle,info@solarsoulcircle.com,user@domain.com; info@solarsoulcircle.com,https://solarsoulcircle.com,Vancouver,CANADA,wellness,sound healing Vancouver
Saja Light | Sound Healing Vancouver,hello@sajalight.com,user@domain.com; hello@sajalight.com,https://www.sajalight.com,Vancouver,CANADA,wellness,sound healing Vancouver
Sound Alchemy Healing - Vancouver | Erin Routly,info@erinroutly.com,user@domain.com; info@erinroutly.com,https://www.erinroutly.com,Vancouver,CANADA,wellness,sound healing Vancouver
"TORONTO BREATHWORK | Deep Breathing | Toronto, ON, Canada",jeyda@calliopejourney.com,jeyda@calliopejourney.com; hey@calliopejourney.com; user@domain.com; jeyda@torontobreathwork.com,https://www.torontobreathwork.com,Toronto,CANADA,breathwork,breathwork facilitator Toronto
Creating Clarety | Wellness & Leadership,creatingclarety@gmail.com,creatingclarety@gmail.com; user@domain.com,https://www.creatingclarety.com,Toronto,CANADA,breathwork,breathwork facilitator Toronto
Finding Trauma-Informed Breathwork Facilitators in Ottawa and Toronto ...,hello@herosbreath.com,hello@herosbreath.com,https://herosbreath.com/finding-trauma-informed-breathwork-facilitators-in-ottawa-and-toronto-what-every-participant-should-know/,Toronto,CANADA,breathwork,breathwork facilitator Toronto
Breathwork Vancouver - Empower Health,betternow@empowerhealth.ca,betternow@empowerhealth.ca,https://empowerhealth.ca/breathwork-vancouver/,Vancouver,CANADA,breathwork,breathwork classes Vancouver
Breathwork Training Vancouver | Symmetrix Kinesiology,support@symmetrix.ca,support@symmetrix.ca,https://www.symmetrix.ca/breathwork-training-vancouver,Vancouver,CANADA,breathwork,breathwork classes Vancouver
"Laura Di Maio - Breathwork facilitator | Montreal, QC, Canada",info@lauradimaio.com,271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; info@lauradimaio.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com,https://www.lauradimaio.com,Montreal,CANADA,breathwork,breathwork facilitator Montreal
The Healing Sisters | Home,info@douladoc.com,info@douladoc.com; info@email.com,https://thehealingsisters.com,Canada,CANADA,breathwork,breathwork retreat Canada
Canada Breathwork Training Retreat | October 2026 | BBTRS®,niten@biodynamicbreath.com,niten@biodynamicbreath.com; giten@biodynamicbreath.com; manuela@biodynamicbreath.com; jennifer@biodynamicbreath.com; nisarga@biodynamicbreath.com,https://biodynamicbreath.com/retreat/training-retreat/bbtrsr-canada-training-retreat,Canada,CANADA,breathwork,breathwork retreat Canada
Canadian Retreat | YOGANISA SPIRIT & WELLNESS CENTRE,info@yoganisacentre.ca,info@yoganisacentre.ca,https://www.yoganisacentre.ca/canadian-retreat,Canada,CANADA,breathwork,breathwork retreat Canada
"Awaken the Senses: Yoga, Breathwork, Manifestation Retreat",hello@wildlywellretreats.com,nicole.moravcik@wetravel.com; u003ehello@wildlywellretreats.com; hello@wildlywellretreats.com; pierre.riglet@wetravel.com; pum.vaandrager@wetravel.com,https://wildlywellretreats.wetravel.com/trips/awaken-the-senses-yoga-breathwork-manifestation-retreat-wildly-well-retreats-99311318,Canada,CANADA,breathwork,breathwork retreat Canada
Top 7 Event Planners in Toronto [2026 ],info@theideahunter.ca,info@theideahunter.ca,https://www.thebesttoronto.com/top-event-planners-toronto/,Toronto,CANADA,events,event planner Toronto
Toronto Event Planner & Wedding Planning Expert,icon_close@2x.png,icon_close@2x.png; icon_lb_next@2x.png; icon_lb_prev@2x.png,https://rebeccachan.ca,Toronto,CANADA,events,event planner Toronto
Corporate Event Planner Toronto - Toronto Event Planner,support@eventplannertoronto.ca,support@eventplannertoronto.ca,https://eventplannertoronto.ca,Toronto,CANADA,events,event planner Toronto
Top 7 Montreal event planners for every celebration [2026 ],support@thebesttoronto.com,support@thebesttoronto.com,https://www.bestinmtl.com/best-event-planners-montreal/,Montreal,CANADA,events,event planner Montreal
Event Planning in Montreal - Eclectic Events,info@eclecticevents.com,info@eclecticevents.com,https://www.eclecticevents.com/montreal,Montreal,CANADA,events,event planner Montreal
Ecstatic Dance Toronto - Meetup,hub@ecstaticdancetoronto.com,hub@ecstaticdancetoronto.com,https://www.meetup.com/ecstatic-dance-toronto/,Toronto,CANADA,events,ecstatic dance Toronto
Ecstatic Dance • Find Yourself Dancing,cleanshot-2020-02-15-at-18.42.26@2x.jpg,cleanshot-2020-02-15-at-18.42.26@2x.jpg,https://ecstaticdance.org,Vancouver,CANADA,events,ecstatic dance Vancouver
The Haven » Home,register@haven.ca,register@haven.ca,https://haven.ca,British Columbia,CANADA,events,retreat centre British Columbia
Rivendell Retreat Centre,booking@rivendellretreat.org,user@domain.com; michael@squarespacewebsites.com; booking@rivendellretreat.org,https://www.rivendellretreat.org,British Columbia,CANADA,events,retreat centre British Columbia
Retreats in British Columbia,rivendell@telus.net,rivendell@telus.net; setonhp@telus.net,https://retreatscanadawest.ca/british-columbia/,British Columbia,CANADA,events,retreat centre British Columbia
Clear Sky Meditation Center - A Space For Inner & Outer Growth,contact@clearskycenter.org,contact@clearskycenter.org,https://www.clearskycenter.org,British Columbia,CANADA,events,retreat centre British Columbia
The 32 Best Yoga Studios in Auckland [2026 ] - topnzreview.com,support@topreviews.co.nz,support@topreviews.co.nz,https://www.topnzreview.com/best-yoga-studios-auckland/,Auckland,NEW_ZEALAND,yoga,yoga studio Auckland
Wellness | Kenkō Studios | Yoga | Pilates | Auckland,cd64ba1f47df485bba2b0076c0dd3b25@sentry.wixpress.com,cd64ba1f47df485bba2b0076c0dd3b25@sentry.wixpress.com; 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,https://www.kenko.studio,Auckland,NEW_ZEALAND,yoga,yoga studio Auckland
Om Yoga Studio NZ - Om Yoga Studio,info@omyogastudio.co.nz,info@omyogastudio.co.nz,https://omyogastudio.co.nz,Auckland,NEW_ZEALAND,yoga,yoga studio Auckland
Redroom Wellness Studio,charlie@redroom.nz,charlie@redroom.nz; dominique@redroom.nz; takapuna@redroom.nz,https://www.redroom.nz,Auckland,NEW_ZEALAND,yoga,yoga studio Auckland
AWHI Yoga & Wellbeing — Wellington,kiaora@awhiyoga.co.nz,kiaora@awhiyoga.co.nz,https://awhiyoga.co.nz,Wellington,NEW_ZEALAND,yoga,yoga studio Wellington
Space Studio - Yoga Classes Wellington - Inspiring Yoga & Mindfulness ...,info@spaceyoga.co.nz,info@spaceyoga.co.nz; info@spaceyoga.nz,https://spaceyoga.nz,Wellington,NEW_ZEALAND,yoga,yoga studio Wellington
"Top Wellington Hot Yoga Studio, Zoia Yoga and Wellness Studio - 5 Star ...",info@zoiayoga.com,jhaleh@zoiayoga.com; info@zoiayoga.com,https://zoiayoga.com,Wellington,NEW_ZEALAND,yoga,yoga studio Wellington
Welcome | Yoga for the People - Yoga for every BODY,wgtn@yogaforthepeople.co.nz,wgtn@yogaforthepeople.co.nz,https://yogaforthepeople.co.nz,Wellington,NEW_ZEALAND,yoga,yoga studio Wellington
Astanga Yoga Studio Wellington | Te Aro Astanga Yoga,info@astanga.co.nz,info@astanga.co.nz,https://www.astanga.co.nz,Wellington,NEW_ZEALAND,yoga,yoga studio Wellington
"Queenstown Yoga Studio Sangha | Queenstown, NZ",info@queenstownyoga.com,user@domain.com; info@queenstownyoga.com,https://www.queenstownyoga.com,Queenstown,NEW_ZEALAND,yoga,yoga studio Queenstown
Daily yoga classes in-studio and online - Nadi Queenstown,asset-1@3x.png,asset-1@3x.png,https://nadiwellness.co.nz/yoga-queenstown-nadi-wellness,Queenstown,NEW_ZEALAND,yoga,yoga studio Queenstown
Yoga Studio - Sherwood Queenstown,contactus@priorityguestrewards.com.au,contactus@priorityguestrewards.com.au,https://www.sherwoodqueenstown.nz/venues/yoga_studio/,Queenstown,NEW_ZEALAND,yoga,yoga studio Queenstown
Yoga classes | Queenstown NZ | Rachel Land Yoga,rachel@rachelland.yoga,rachel@rachelland.yoga; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://www.rachelland.yoga/classbookings,Queenstown,NEW_ZEALAND,yoga,yoga studio Queenstown
